workerid,proliferate.condition,helper1,helper2,query,requester,response,stimulus,trial_index,trial_num,trial_type,error
28,Default,"{'name': 'Nancy', 'gender': 'female'}","{'name': 'Kenneth', 'gender': 'male'}",0,"{'name': 'Andrew', 'gender': 'male'}",0,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Andrew</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Andrew</span> asked <span style=""color:#1976D2"">Nancy</span> and <span style=""color:#388E3C"">Kenneth</span> for help, but both said no. <br> <span style=""color:#E65100"">Andrew</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Andrew</span> blamed <span style=""color:#1976D2"">Nancy</span> more than <span style=""color:#388E3C"">Kenneth</span> for not helping.</p><p>Who is taller?</p>",5,3,ability,
28,Default,"{'name': 'Joseph', 'gender': 'male'}","{'name': 'Susan', 'gender': 'female'}",1,"{'name': 'William', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">William</span> had a birthday party. <br> <span style=""color:#E65100"">William</span> asked <span style=""color:#1976D2"">Joseph</span> and <span style=""color:#388E3C"">Susan</span> to come, but neither came. <br></p><p><span style=""color:#E65100"">William</span> blamed <span style=""color:#1976D2"">Joseph</span> more than <span style=""color:#388E3C"">Susan</span> for not coming.</p><p>Who is <span style=""color:#E65100"">William</span>'s less close friend?</p>",6,7,social_roles,
28,Default,"{'name': 'Joshua', 'gender': 'male'}","{'name': 'Betty', 'gender': 'female'}",1,"{'name': 'George', 'gender': 'male'}",0,"<img src=""images/noun_wait phone_769182.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">George</span> needed someone to make an appointment for him. <br> <span style=""color:#E65100"">George</span> asked <span style=""color:#1976D2"">Joshua</span> and <span style=""color:#388E3C"">Betty</span> to call and wait on hold for him. <br> <span style=""color:#1976D2"">Joshua</span> and <span style=""color:#388E3C"">Betty</span> both gave up before their call was picked up. <br> <span style=""color:#E65100"">George</span> later learned that one of them waited for a few minutes, and another waited for hours. <br></p><p><span style=""color:#E65100"">George</span> blamed <span style=""color:#1976D2"">Joshua</span> more than <span style=""color:#388E3C"">Betty</span> for hanging up.</p><p>Who waited a few minutes before giving up?</p>",7,15,effort,
28,Default,"{'name': 'Kevin', 'gender': 'male'}","{'name': 'Carol', 'gender': 'female'}",1,"{'name': 'Mark', 'gender': 'male'}",1,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Mark</span> texted <span style=""color:#1976D2"">Kevin</span> and <span style=""color:#388E3C"">Carol</span> to pick him up from the airport. <br> Neither responded to his text. <br> <span style=""color:#E65100"">Mark</span> later learned that only one of them saw his message.</p><p><span style=""color:#E65100"">Mark</span> blamed <span style=""color:#1976D2"">Kevin</span> more than <span style=""color:#388E3C"">Carol</span> for not helping.</p><p>Who didn't see the text message?</p>",8,4,knowledge,
28,Default,"{'name': 'Steven', 'gender': 'male'}","{'name': 'Jessica', 'gender': 'female'}",0,"{'name': 'Matthew', 'gender': 'male'}",0,"<img src=""images/noun_Man Cutting Grass_637630.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Matthew</span> needed someone to mow the lawn. <br> <span style=""color:#1976D2"">Steven</span> mowed the lawn. <br> <span style=""color:#388E3C"">Jessica</span> did not mow the lawn. <br></p><p><span style=""color:#E65100"">Matthew</span> blamed <span style=""color:#388E3C"">Jessica</span> for not mowing the lawn.</p><p>Who mowed the lawn?</p>",9,attention_check,,
28,Default,"{'name': 'Barbara', 'gender': 'female'}","{'name': 'John', 'gender': 'male'}",1,"{'name': 'Jennifer', 'gender': 'female'}",0,"<img src=""images/noun_We Can Do It_146922.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Jennifer</span> was on a tug of war team with <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">John</span>. <br> Their team lost the game of tug of war. <br> </p><p><span style=""color:#E65100"">Jennifer</span> blamed <span style=""color:#1976D2"">Barbara</span> more than <span style=""color:#388E3C"">John</span> for their loss.</p><p>Who didn't try very hard?</p>",10,13,effort,
28,Default,"{'name': 'Anthony', 'gender': 'male'}","{'name': 'Amanda', 'gender': 'female'}",1,"{'name': 'Emily', 'gender': 'female'}",1,"<img src=""images/noun_soccer_1751392.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Emily</span> fell over while playing soccer with <span style=""color:#1976D2"">Anthony</span> and <span style=""color:#388E3C"">Amanda</span>. <br> Both <span style=""color:#1976D2"">Anthony</span> and <span style=""color:#388E3C"">Amanda</span> stepped on <span style=""color:#E65100"">Emily</span>. <br></p><p><span style=""color:#E65100"">Emily</span> blamed <span style=""color:#1976D2"">Anthony</span> more than <span style=""color:#388E3C"">Amanda</span> for stepping on her.</p><p>Who stepped on <span style=""color:#E65100"">Emily</span> by accident?</p>",11,10,intentionality,
28,Default,"{'name': 'Richard', 'gender': 'male'}","{'name': 'Karen', 'gender': 'female'}",0,"{'name': 'Sarah', 'gender': 'female'}",0,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Sarah</span> needed help carrying a very heavy couch. <br> <span style=""color:#E65100"">Sarah</span> asked <span style=""color:#1976D2"">Richard</span> and <span style=""color:#388E3C"">Karen</span> for help, but both said no. <br> <span style=""color:#E65100"">Sarah</span> wasn’t able to move the couch on her own.</p><p><span style=""color:#E65100"">Sarah</span> blamed <span style=""color:#1976D2"">Richard</span> more than <span style=""color:#388E3C"">Karen</span> for not helping.</p><p>Who is stronger?</p>",12,2,ability,
28,Default,"{'name': 'Lisa', 'gender': 'female'}","{'name': 'Sandra', 'gender': 'female'}",1,"{'name': 'Michael', 'gender': 'male'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Lisa</span>, <span style=""color:#388E3C"">Sandra</span>, and <span style=""color:#E65100"">Michael</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Lisa</span> and <span style=""color:#388E3C"">Sandra</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">Michael</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">Michael</span> blamed <span style=""color:#1976D2"">Lisa</span> more than <span style=""color:#388E3C"">Sandra</span> for bringing snacks with peanuts to the picnic.</p><p>Who didn't know that <span style=""color:#E65100"">Michael</span> was allergic to peanuts?</p>",13,5,knowledge,
28,Default,"{'name': 'Melissa', 'gender': 'female'}","{'name': 'Linda', 'gender': 'female'}",0,"{'name': 'Margaret', 'gender': 'female'}",0,"<img src=""images/noun_lunch bag_380959.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Margaret</span> always packs herself a lunch to bring to work. <br> One day, <span style=""color:#1976D2"">Melissa</span> ate <span style=""color:#E65100"">Margaret</span>'s lunch. <br> A different day, <span style=""color:#388E3C"">Linda</span> ate <span style=""color:#E65100"">Margaret</span>'s lunch. <br></p><p><span style=""color:#E65100"">Margaret</span> blamed <span style=""color:#1976D2"">Melissa</span> more than <span style=""color:#388E3C"">Linda</span> for eating her lunch.</p><p>Who ate <span style=""color:#E65100"">Margaret</span>'s lunch on purpose?</p>",14,11,intentionality,
28,Default,"{'name': 'James', 'gender': 'male'}","{'name': 'Christopher', 'gender': 'male'}",1,"{'name': 'Elizabeth', 'gender': 'female'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Elizabeth</span> needed help moving. <br> <span style=""color:#E65100"">Elizabeth</span> asked <span style=""color:#1976D2"">James</span> and <span style=""color:#388E3C"">Christopher</span> for help, but both said no. <br> <span style=""color:#E65100"">Elizabeth</span> wasn't able to move her stuff on her own. <br></p><p><span style=""color:#E65100"">Elizabeth</span> blamed <span style=""color:#1976D2"">James</span> more than <span style=""color:#388E3C"">Christopher</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Elizabeth</span>'s less close friend?</p>",15,8,social_roles,
28,Default,"{'name': 'Mary', 'gender': 'female'}","{'name': 'Kimberly', 'gender': 'female'}",1,"{'name': 'Charles', 'gender': 'male'}",1,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Charles</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">Charles</span> asked <span style=""color:#1976D2"">Mary</span> and <span style=""color:#388E3C"">Kimberly</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">Charles</span> blamed <span style=""color:#1976D2"">Mary</span> more than <span style=""color:#388E3C"">Kimberly</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Charles</span>'s less close friend?</p>",16,9,social_roles,
28,Default,"{'name': 'Daniel', 'gender': 'male'}","{'name': 'Brian', 'gender': 'male'}",1,"{'name': 'Dorothy', 'gender': 'female'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Daniel</span> and <span style=""color:#388E3C"">Brian</span> each had a birthday party in separate weeks. <br> Neither invited <span style=""color:#E65100"">Dorothy</span> to the party. <br> <span style=""color:#E65100"">Dorothy</span> later learned from a friend that one of them intentionally didn't invite her, and another forgot to invite her. <br></p><p><span style=""color:#E65100"">Dorothy</span> blamed <span style=""color:#1976D2"">Daniel</span> more than <span style=""color:#388E3C"">Brian</span> for not inviting her to his birthday party.</p><p>Who forgot to invite <span style=""color:#E65100"">Dorothy</span>?</p>",17,12,intentionality,
28,Default,,,,,,,18,,survey-html-form,
10,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
